alg,time,number,length,source,dest
onepass_plus,9.568384408950806,2,178042.424,Via Accademia Albertina Torino,Corso Europa Milano
onepass_plus,11.774982929229736,3,178795.685,Via Accademia Albertina Torino,Corso Europa Milano
esx,17.64369487762451,6,318659.522,Via Accademia Albertina Torino,Corso Europa Milano
onepass_plus,142.90935158729553,4,186089.1,Via Accademia Albertina Torino,Corso Europa Milano
penalty,2.2216742038726807,0,62135.972,Via Speronari Milano,Piazza del Popolo Pavia
onepass_plus,2.272839307785034,0,62135.972,Via Speronari Milano,Piazza del Popolo Pavia
esx,2.3137917518615723,0,62135.972,Via Speronari Milano,Piazza del Popolo Pavia
penalty,2.3750667572021484,1,76687.515,Via Speronari Milano,Piazza del Popolo Pavia
onepass_plus,2.430750608444214,1,65316.732,Via Speronari Milano,Piazza del Popolo Pavia
penalty,2.4837048053741455,2,77878.625,Via Speronari Milano,Piazza del Popolo Pavia
esx,2.544172525405884,1,76687.515,Via Speronari Milano,Piazza del Popolo Pavia
onepass_plus,2.6689000129699707,2,76590.505,Via Speronari Milano,Piazza del Popolo Pavia
esx,3.0572478771209717,2,92543.547,Via Speronari Milano,Piazza del Popolo Pavia
onepass_plus,12.309325218200684,3,84042.834,Via Speronari Milano,Piazza del Popolo Pavia
onepass_plus,1.872380018234253,0,86894.834,Via Beltrami Milano,Via Magenta Alessandria
esx,1.9190287590026855,0,86894.834,Via Beltrami Milano,Via Magenta Alessandria
penalty,1.964719295501709,0,86894.834,Via Beltrami Milano,Via Magenta Alessandria
onepass_plus,2.003082752227783,1,87845.729,Via Beltrami Milano,Via Magenta Alessandria
esx,2.0568394660949707,1,90074.831,Via Beltrami Milano,Via Magenta Alessandria
penalty,2.103771686553955,1,87845.729,Via Beltrami Milano,Via Magenta Alessandria
penalty,2.152573347091675,2,88688.935,Via Beltrami Milano,Via Magenta Alessandria
onepass_plus,2.291944742202759,2,108494.197,Via Beltrami Milano,Via Magenta Alessandria
penalty,2.335092306137085,3,109933.509,Via Beltrami Milano,Via Magenta Alessandria
penalty,2.393824577331543,4,118396.082,Via Beltrami Milano,Via Magenta Alessandria
penalty,2.4637534618377686,5,96786.392,Via Beltrami Milano,Via Magenta Alessandria
penalty,2.5815367698669434,6,92667.782,Via Beltrami Milano,Via Magenta Alessandria
esx,2.748234987258911,2,114965.538,Via Beltrami Milano,Via Magenta Alessandria
esx,3.2443575859069824,3,180414.824,Via Beltrami Milano,Via Magenta Alessandria
onepass_plus,4.064571142196655,3,156453.763,Via Beltrami Milano,Via Magenta Alessandria
onepass_plus,4.234468460083008,0,176004.545,Piazza Solferino Torino,Via Fieschi Genova
esx,4.340636253356934,0,176004.545,Piazza Solferino Torino,Via Fieschi Genova
penalty,4.454670190811157,0,176004.545,Piazza Solferino Torino,Via Fieschi Genova
onepass_plus,4.522371053695679,1,177052.908,Piazza Solferino Torino,Via Fieschi Genova
penalty,4.562549114227295,1,177150.803,Piazza Solferino Torino,Via Fieschi Genova
penalty,4.605662107467651,2,191989.49,Piazza Solferino Torino,Via Fieschi Genova
penalty,4.682018041610718,3,186905.939,Piazza Solferino Torino,Via Fieschi Genova
esx,4.7714948654174805,1,185215.006,Piazza Solferino Torino,Via Fieschi Genova
penalty,4.819289684295654,4,205877.589,Piazza Solferino Torino,Via Fieschi Genova
penalty,4.944164514541626,5,218361.295,Piazza Solferino Torino,Via Fieschi Genova
penalty,4.988975286483765,6,210390.023,Piazza Solferino Torino,Via Fieschi Genova
onepass_plus,5.301538705825806,2,179308.338,Piazza Solferino Torino,Via Fieschi Genova
esx,5.393395185470581,2,196107.085,Piazza Solferino Torino,Via Fieschi Genova
esx,5.860453367233276,3,242716.546,Piazza Solferino Torino,Via Fieschi Genova
esx,6.5420081615448,4,254868.269,Piazza Solferino Torino,Via Fieschi Genova
esx,7.323458194732666,5,280143.528,Piazza Solferino Torino,Via Fieschi Genova
esx,8.106359481811523,6,299046.472,Piazza Solferino Torino,Via Fieschi Genova
onepass_plus,15.08058214187622,3,184340.03,Piazza Solferino Torino,Via Fieschi Genova
onepass_plus,57.3815176486969,4,186254.966,Piazza Solferino Torino,Via Fieschi Genova
penalty,2.4314465522766113,0,130575.377,Corso Venezia Milano,Via Martiri della Libertà Asti
onepass_plus,2.535792112350464,0,130575.377,Corso Venezia Milano,Via Martiri della Libertà Asti
esx,2.665302276611328,0,130575.377,Corso Venezia Milano,Via Martiri della Libertà Asti
penalty,2.746929407119751,1,137554.989,Corso Venezia Milano,Via Martiri della Libertà Asti
penalty,2.8321797847747803,2,135497.778,Corso Venezia Milano,Via Martiri della Libertà Asti
penalty,2.92240047454834,3,141118.659,Corso Venezia Milano,Via Martiri della Libertà Asti
penalty,3.0199337005615234,4,154234.549,Corso Venezia Milano,Via Martiri della Libertà Asti
esx,3.125582695007324,1,147856.597,Corso Venezia Milano,Via Martiri della Libertà Asti
penalty,3.2162246704101562,5,174296.356,Corso Venezia Milano,Via Martiri della Libertà Asti
onepass_plus,3.3117024898529053,1,135491.946,Corso Venezia Milano,Via Martiri della Libertà Asti
penalty,3.428956985473633,6,196324.815,Corso Venezia Milano,Via Martiri della Libertà Asti
esx,3.563553810119629,2,163170.95,Corso Venezia Milano,Via Martiri della Libertà Asti
onepass_plus,3.6574630737304688,2,136166.452,Corso Venezia Milano,Via Martiri della Libertà Asti
esx,3.872115135192871,3,185896.449,Corso Venezia Milano,Via Martiri della Libertà Asti
onepass_plus,4.2116498947143555,3,137554.989,Corso Venezia Milano,Via Martiri della Libertà Asti
onepass_plus,4.280885219573975,4,137585.24,Corso Venezia Milano,Via Martiri della Libertà Asti
esx,4.629924774169922,4,243038.311,Corso Venezia Milano,Via Martiri della Libertà Asti
esx,5.083864450454712,5,294108.726,Corso Venezia Milano,Via Martiri della Libertà Asti
onepass_plus,7.7575461864471436,5,154870.765,Corso Venezia Milano,Via Martiri della Libertà Asti
onepass_plus,9.383704423904419,6,155464.056,Corso Venezia Milano,Via Martiri della Libertà Asti
onepass_plus,3.9481449127197266,0,167959.239,Via Garibaldi Genova,Viale Lombardia Milano
esx,3.9829487800598145,0,167959.239,Via Garibaldi Genova,Viale Lombardia Milano
penalty,4.057178735733032,0,167959.239,Via Garibaldi Genova,Viale Lombardia Milano
penalty,4.127722263336182,1,181526.545,Via Garibaldi Genova,Viale Lombardia Milano
onepass_plus,4.185143709182739,1,179904.182,Via Garibaldi Genova,Viale Lombardia Milano
penalty,4.219150543212891,2,200009.919,Via Garibaldi Genova,Viale Lombardia Milano
penalty,4.333755254745483,3,233880.741,Via Garibaldi Genova,Viale Lombardia Milano
esx,4.375267505645752,1,201144.369,Via Garibaldi Genova,Viale Lombardia Milano
onepass_plus,4.437536954879761,2,192717.15,Via Garibaldi Genova,Viale Lombardia Milano
esx,4.841965436935425,2,226908.142,Via Garibaldi Genova,Viale Lombardia Milano
onepass_plus,4.888943910598755,3,202283.507,Via Garibaldi Genova,Viale Lombardia Milano
onepass_plus,5.0174877643585205,4,222629.241,Via Garibaldi Genova,Viale Lombardia Milano
esx,5.389036417007446,3,257637.101,Via Garibaldi Genova,Viale Lombardia Milano
esx,5.9237987995147705,4,315754.581,Via Garibaldi Genova,Viale Lombardia Milano
onepass_plus,5.408944368362427,0,247956.895,Via Museo Brescia,Via Porta Palatina Torino
esx,5.452939033508301,0,247956.895,Via Museo Brescia,Via Porta Palatina Torino
penalty,5.493622541427612,0,247956.895,Via Museo Brescia,Via Porta Palatina Torino
penalty,5.650797605514526,1,260574.068,Via Museo Brescia,Via Porta Palatina Torino
penalty,5.877606153488159,2,275663.467,Via Museo Brescia,Via Porta Palatina Torino
penalty,6.029179334640503,3,284476.108,Via Museo Brescia,Via Porta Palatina Torino
penalty,6.261911869049072,4,295278.222,Via Museo Brescia,Via Porta Palatina Torino
penalty,6.342244625091553,5,302140.488,Via Museo Brescia,Via Porta Palatina Torino
penalty,6.418172121047974,6,311756.578,Via Museo Brescia,Via Porta Palatina Torino
esx,6.571608304977417,1,263767.993,Via Museo Brescia,Via Porta Palatina Torino
esx,7.347957372665405,2,273158.838,Via Museo Brescia,Via Porta Palatina Torino
esx,8.099358081817627,3,275374.063,Via Museo Brescia,Via Porta Palatina Torino
esx,9.32703971862793,4,297310.163,Via Museo Brescia,Via Porta Palatina Torino
esx,10.545086145401001,5,327183.664,Via Museo Brescia,Via Porta Palatina Torino
esx,11.351342678070068,6,332982.906,Via Museo Brescia,Via Porta Palatina Torino
onepass_plus,33.75726652145386,1,256171.454,Via Museo Brescia,Via Porta Palatina Torino
onepass_plus,51.500184297561646,2,257128.108,Via Museo Brescia,Via Porta Palatina Torino
onepass_plus,1.8238089084625244,0,173541.56,Via Roma Lodi,Via Diaz Genova
esx,1.9364724159240723,0,173541.56,Via Roma Lodi,Via Diaz Genova
penalty,2.0032262802124023,0,173541.56,Via Roma Lodi,Via Diaz Genova
penalty,2.1432080268859863,1,184154.756,Via Roma Lodi,Via Diaz Genova
esx,2.257282018661499,1,202584.895,Via Roma Lodi,Via Diaz Genova
penalty,2.4541008472442627,2,203471.135,Via Roma Lodi,Via Diaz Genova
onepass_plus,2.5102312564849854,1,182617.099,Via Roma Lodi,Via Diaz Genova
esx,2.587763547897339,2,236120.043,Via Roma Lodi,Via Diaz Genova
esx,2.8974063396453857,3,308752.944,Via Roma Lodi,Via Diaz Genova
onepass_plus,3.4159412384033203,2,191159.558,Via Roma Lodi,Via Diaz Genova
onepass_plus,4.205733299255371,3,195281.602,Via Roma Lodi,Via Diaz Genova
onepass_plus,5.65777325630188,4,198789.262,Via Roma Lodi,Via Diaz Genova
onepass_plus,6.430812120437622,5,208405.421,Via Roma Lodi,Via Diaz Genova
onepass_plus,6.855571031570435,6,208716.84,Via Roma Lodi,Via Diaz Genova
penalty,2.400782823562622,0,133927.163,Via Paolo Sarpi Milano,Via Cavour Biella
onepass_plus,2.489161729812622,0,133927.163,Via Paolo Sarpi Milano,Via Cavour Biella
esx,2.5703091621398926,0,133927.163,Via Paolo Sarpi Milano,Via Cavour Biella
penalty,2.6655757427215576,1,146166.979,Via Paolo Sarpi Milano,Via Cavour Biella
esx,2.910123825073242,1,151493.287,Via Paolo Sarpi Milano,Via Cavour Biella
onepass_plus,3.2283053398132324,1,145981.497,Via Paolo Sarpi Milano,Via Cavour Biella
esx,3.5631415843963623,2,185532.953,Via Paolo Sarpi Milano,Via Cavour Biella
onepass_plus,5.675561189651489,2,154749.047,Via Paolo Sarpi Milano,Via Cavour Biella
onepass_plus,2.2219901084899902,0,186911.872,Via San Francesco Genova,Corso Cavour Novara
penalty,2.2804250717163086,0,186911.872,Via San Francesco Genova,Corso Cavour Novara
esx,2.341811418533325,0,186911.872,Via San Francesco Genova,Corso Cavour Novara
onepass_plus,2.39382266998291,1,187549.999,Via San Francesco Genova,Corso Cavour Novara
penalty,2.483100175857544,1,187579.647,Via San Francesco Genova,Corso Cavour Novara
esx,2.5709736347198486,1,187549.999,Via San Francesco Genova,Corso Cavour Novara
penalty,2.6474759578704834,2,206511.295,Via San Francesco Genova,Corso Cavour Novara
penalty,2.745354652404785,3,206390.956,Via San Francesco Genova,Corso Cavour Novara
esx,2.8656675815582275,2,207013.526,Via San Francesco Genova,Corso Cavour Novara
penalty,2.9811630249023438,4,223147.129,Via San Francesco Genova,Corso Cavour Novara
esx,3.1156208515167236,3,228673.903,Via San Francesco Genova,Corso Cavour Novara
penalty,3.2490179538726807,5,229191.129,Via San Francesco Genova,Corso Cavour Novara
esx,3.289679765701294,4,230680.261,Via San Francesco Genova,Corso Cavour Novara
penalty,3.3693411350250244,6,259489.991,Via San Francesco Genova,Corso Cavour Novara
esx,3.5914766788482666,5,290667.798,Via San Francesco Genova,Corso Cavour Novara
onepass_plus,4.093989372253418,2,203972.172,Via San Francesco Genova,Corso Cavour Novara
esx,4.229717254638672,6,386396.689,Via San Francesco Genova,Corso Cavour Novara
onepass_plus,5.887988567352295,3,206390.956,Via San Francesco Genova,Corso Cavour Novara
onepass_plus,14.977416515350342,4,210183.362,Via San Francesco Genova,Corso Cavour Novara
onepass_plus,184.64875483512878,5,214107.892,Via San Francesco Genova,Corso Cavour Novara
esx,5.085491895675659,0,155859.83,Via Solferino Milano,Via XX Settembre Torino
penalty,5.230809450149536,0,155859.83,Via Solferino Milano,Via XX Settembre Torino
onepass_plus,5.310782194137573,0,155859.83,Via Solferino Milano,Via XX Settembre Torino
penalty,5.400836229324341,1,162247.185,Via Solferino Milano,Via XX Settembre Torino
penalty,5.508087396621704,2,158512.766,Via Solferino Milano,Via XX Settembre Torino
onepass_plus,5.626795530319214,1,157832.176,Via Solferino Milano,Via XX Settembre Torino
penalty,5.760603904724121,3,170179.53,Via Solferino Milano,Via XX Settembre Torino
penalty,5.908698797225952,4,172046.696,Via Solferino Milano,Via XX Settembre Torino
esx,6.014339208602905,1,158996.693,Via Solferino Milano,Via XX Settembre Torino
penalty,6.26490330696106,5,215691.228,Via Solferino Milano,Via XX Settembre Torino
penalty,6.568039178848267,6,201505.798,Via Solferino Milano,Via XX Settembre Torino
esx,6.85838508605957,2,171247.445,Via Solferino Milano,Via XX Settembre Torino
onepass_plus,7.466485261917114,2,162234.79,Via Solferino Milano,Via XX Settembre Torino
esx,7.6453328132629395,3,175687.387,Via Solferino Milano,Via XX Settembre Torino
esx,8.440447092056274,4,186116.682,Via Solferino Milano,Via XX Settembre Torino
esx,9.161317825317383,5,204260.038,Via Solferino Milano,Via XX Settembre Torino
esx,9.698547601699829,6,214113.369,Via Solferino Milano,Via XX Settembre Torino
onepass_plus,100.5486536026001,3,168811.193,Via Solferino Milano,Via XX Settembre Torino
onepass_plus,3.4839541912078857,0,238455.076,Corso Regina Margherita Torino,Lungomare Colombo Genova
esx,3.6229588985443115,0,238455.076,Corso Regina Margherita Torino,Lungomare Colombo Genova
penalty,3.8282997608184814,0,238455.076,Corso Regina Margherita Torino,Lungomare Colombo Genova
penalty,4.045093774795532,1,242652.954,Corso Regina Margherita Torino,Lungomare Colombo Genova
esx,4.160003662109375,1,256032.506,Corso Regina Margherita Torino,Lungomare Colombo Genova
penalty,4.4265735149383545,2,251211.729,Corso Regina Margherita Torino,Lungomare Colombo Genova
onepass_plus,4.698615312576294,1,241862.791,Corso Regina Margherita Torino,Lungomare Colombo Genova
penalty,4.8331968784332275,3,259768.785,Corso Regina Margherita Torino,Lungomare Colombo Genova
penalty,5.056962966918945,4,261504.632,Corso Regina Margherita Torino,Lungomare Colombo Genova
esx,5.261597156524658,2,260189.942,Corso Regina Margherita Torino,Lungomare Colombo Genova
penalty,5.341958284378052,5,290831.267,Corso Regina Margherita Torino,Lungomare Colombo Genova
penalty,5.414252519607544,6,296440.723,Corso Regina Margherita Torino,Lungomare Colombo Genova
esx,6.455567836761475,3,302190.544,Corso Regina Margherita Torino,Lungomare Colombo Genova
esx,7.097341775894165,4,359614.258,Corso Regina Margherita Torino,Lungomare Colombo Genova
esx,7.443143606185913,5,383433.436,Corso Regina Margherita Torino,Lungomare Colombo Genova
esx,8.455025672912598,6,460045.644,Corso Regina Margherita Torino,Lungomare Colombo Genova
onepass_plus,37.70996570587158,2,250560.357,Corso Regina Margherita Torino,Lungomare Colombo Genova
penalty,2.9579434394836426,0,177065.691,Via Carducci Milano,Piazza Castello Alessandria
esx,3.113907814025879,0,177065.691,Via Carducci Milano,Piazza Castello Alessandria
onepass_plus,3.1822991371154785,0,177065.691,Via Carducci Milano,Piazza Castello Alessandria
penalty,3.278130292892456,1,183023.878,Via Carducci Milano,Piazza Castello Alessandria
penalty,3.5469915866851807,2,183427.04,Via Carducci Milano,Piazza Castello Alessandria
esx,3.6742970943450928,1,185761.119,Via Carducci Milano,Piazza Castello Alessandria
penalty,3.7498183250427246,3,187737.799,Via Carducci Milano,Piazza Castello Alessandria
penalty,3.9411423206329346,4,187855.21,Via Carducci Milano,Piazza Castello Alessandria
esx,4.215605020523071,2,191768.705,Via Carducci Milano,Piazza Castello Alessandria
penalty,4.298501491546631,5,201687.564,Via Carducci Milano,Piazza Castello Alessandria
penalty,4.399268865585327,6,199336.468,Via Carducci Milano,Piazza Castello Alessandria
esx,4.631011009216309,3,217670.778,Via Carducci Milano,Piazza Castello Alessandria
onepass_plus,4.887527227401733,1,181426.435,Via Carducci Milano,Piazza Castello Alessandria
esx,5.180262088775635,4,229483.548,Via Carducci Milano,Piazza Castello Alessandria
esx,5.556052207946777,5,245069.038,Via Carducci Milano,Piazza Castello Alessandria
esx,5.809416055679321,6,268070.422,Via Carducci Milano,Piazza Castello Alessandria
onepass_plus,6.054999113082886,2,182749.579,Via Carducci Milano,Piazza Castello Alessandria
onepass_plus,7.948667287826538,3,183870.065,Via Carducci Milano,Piazza Castello Alessandria
onepass_plus,21.4734628200531,4,187158.046,Via Carducci Milano,Piazza Castello Alessandria
onepass_plus,33.01869082450867,5,189234.762,Via Carducci Milano,Piazza Castello Alessandria
onepass_plus,46.76749515533447,6,190526.562,Via Carducci Milano,Piazza Castello Alessandria
penalty,4.165774583816528,0,188614.257,Corso Trapani Torino,Via San Martino Ventimiglia
esx,4.340230226516724,0,188614.257,Corso Trapani Torino,Via San Martino Ventimiglia
onepass_plus,4.839944839477539,0,188614.257,Corso Trapani Torino,Via San Martino Ventimiglia
penalty,5.062258958816528,1,197212.373,Corso Trapani Torino,Via San Martino Ventimiglia
penalty,5.179786682128906,2,194553.367,Corso Trapani Torino,Via San Martino Ventimiglia
esx,5.244556427001953,1,196249.452,Corso Trapani Torino,Via San Martino Ventimiglia
penalty,5.333051443099976,3,202662.273,Corso Trapani Torino,Via San Martino Ventimiglia
penalty,5.423570156097412,4,210275.456,Corso Trapani Torino,Via San Martino Ventimiglia
penalty,5.572450399398804,5,211889.465,Corso Trapani Torino,Via San Martino Ventimiglia
penalty,5.7233428955078125,6,211847.989,Corso Trapani Torino,Via San Martino Ventimiglia
esx,5.9226531982421875,2,206072.486,Corso Trapani Torino,Via San Martino Ventimiglia
onepass_plus,6.226964473724365,1,191349.304,Corso Trapani Torino,Via San Martino Ventimiglia
esx,6.415335178375244,3,214392.389,Corso Trapani Torino,Via San Martino Ventimiglia
esx,7.046021223068237,4,223316.592,Corso Trapani Torino,Via San Martino Ventimiglia
esx,7.498881816864014,5,231828.426,Corso Trapani Torino,Via San Martino Ventimiglia
esx,8.423168897628784,6,242990.705,Corso Trapani Torino,Via San Martino Ventimiglia
onepass_plus,50.89120888710022,2,195833.461,Corso Trapani Torino,Via San Martino Ventimiglia
onepass_plus,145.9903769493103,3,197125.318,Corso Trapani Torino,Via San Martino Ventimiglia
onepass_plus,217.9786376953125,4,197706.783,Corso Trapani Torino,Via San Martino Ventimiglia
onepass_plus,3.4254188537597656,0,197700.469,Via Mercanti Milano,Via Mazzini Cuneo
esx,3.5792901515960693,0,197700.469,Via Mercanti Milano,Via Mazzini Cuneo
penalty,3.797668218612671,0,197700.469,Via Mercanti Milano,Via Mazzini Cuneo
penalty,4.056593656539917,1,206873.401,Via Mercanti Milano,Via Mazzini Cuneo
onepass_plus,4.167436599731445,1,199874.433,Via Mercanti Milano,Via Mazzini Cuneo
